,job_type,cloud_provider,cluster_name,lat,lon,source_zone_id,target_zone_id,load_balance,cost_mix,source_job_type,weights_update_interval,gb_price,latency
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-northeast-1-1,aws-us-west-1-1,KOSS,beta=0.99,2,1000,0.02,113.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.01,0,10,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.01,0,60,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.01,0,300,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.01,0,600,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.01,0,1000,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.01,1,10,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.01,1,60,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.01,1,300,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.01,1,600,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.01,1,1000,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.01,2,10,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.01,2,60,0.019999999999999997,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.01,2,300,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.01,2,600,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.01,2,1000,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.99,0,10,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.99,0,60,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.99,0,300,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.99,0,600,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.99,1,10,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.99,1,60,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.99,1,300,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.99,1,600,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.99,2,10,0.020000000000000004,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.99,2,60,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.99,2,300,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.99,2,600,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-ap-southeast-2-1,aws-us-west-1-1,KOSS,beta=0.99,2,1000,0.02,146.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-eu-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,0,10,0.02,123.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-eu-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,0,60,0.02,123.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-eu-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,0,300,0.02,123.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-eu-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,0,600,0.02,123.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-eu-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,0,1000,0.02,123.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.01,0,10,0.010000000000000002,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.01,0,60,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.01,0,300,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.01,0,600,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.01,0,1000,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.01,1,10,0.010000000000000002,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.01,1,60,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.01,1,300,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.01,1,600,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.01,1,1000,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.01,2,10,0.010000000000000002,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.01,2,60,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.01,2,300,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.01,2,600,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.01,2,1000,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,0,10,0.010000000000000002,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,0,60,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,0,300,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,0,600,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,0,1000,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,1,10,0.010000000000000002,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,1,60,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,1,300,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,1,600,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,1,1000,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,2,10,0.010000000000000002,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,2,60,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,2,300,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,2,600,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,aws-us-west-1-1,aws-us-west-1-1,KOSS,beta=0.99,2,1000,0.01,0.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,gcp-sa-east-1-1,aws-us-west-1-1,KOSS,beta=0.01,0,10,0.09,173.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,gcp-sa-east-1-1,aws-us-west-1-1,KOSS,beta=0.01,0,60,0.09,173.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,gcp-sa-east-1-1,aws-us-west-1-1,KOSS,beta=0.01,0,300,0.08999999999999997,173.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,gcp-sa-east-1-1,aws-us-west-1-1,KOSS,beta=0.01,0,600,0.08999999999999997,173.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,gcp-sa-east-1-1,aws-us-west-1-1,KOSS,beta=0.01,0,1000,0.08999999999999998,173.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,gcp-sa-east-1-1,aws-us-west-1-1,KOSS,beta=0.01,1,10,0.09,173.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,gcp-sa-east-1-1,aws-us-west-1-1,KOSS,beta=0.01,1,60,0.08999999999999998,173.0
0,3,aws,aws-us-west-1,36.7783,-119.4179,gcp-sa-east-1-1,aws-us-west-1-1,KOSS,beta=0.01,1,300,0.08999999999999997,173.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-northeast-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,0,10,0.11000000000000003,37.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-northeast-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,0,60,0.11000000000000003,37.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-northeast-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,0,300,0.11,37.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-northeast-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,0,600,0.11,37.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-northeast-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,0,1000,0.11,37.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-northeast-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,1,10,0.11000000000000003,37.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-northeast-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,1,60,0.11000000000000003,37.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-northeast-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,1,300,0.11,37.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-northeast-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,1,600,0.11,37.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-northeast-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,1,1000,0.11,37.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-northeast-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,2,10,0.11000000000000003,37.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-northeast-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,2,60,0.11000000000000003,37.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-northeast-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,2,300,0.11,37.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-northeast-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,2,600,0.11,37.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-northeast-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,2,1000,0.11,37.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.01,0,10,0.18,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.01,0,60,0.17999999999999997,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.01,0,300,0.17999999999999994,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.01,0,600,0.17999999999999994,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.01,0,1000,0.17999999999999997,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.01,1,10,0.17999999999999997,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.01,1,60,0.18,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.01,1,300,0.17999999999999994,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.01,1,600,0.17999999999999994,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.01,2,10,0.17999999999999994,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.01,2,60,0.17999999999999997,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.01,2,300,0.17999999999999994,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.01,2,600,0.17999999999999994,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.99,0,10,0.18,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.99,0,60,0.17999999999999997,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.99,0,300,0.17999999999999994,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.99,0,600,0.17999999999999994,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.99,0,1000,0.17999999999999997,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.99,1,10,0.18,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.99,1,60,0.17999999999999997,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.99,1,300,0.17999999999999994,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.99,1,600,0.17999999999999994,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.99,1,1000,0.17999999999999997,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.99,2,10,0.18,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.99,2,60,0.17999999999999997,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.99,2,300,0.17999999999999994,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.99,2,600,0.17999999999999994,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-ap-southeast-2-1,gcp-asia-east-1-1,KOSS,beta=0.99,2,1000,0.17999999999999997,129.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-sa-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,1,10,0.11000000000000001,288.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-sa-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,1,60,0.11,288.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-sa-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,1,300,0.11,288.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-sa-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,1,600,0.11,288.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,aws-sa-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,1,1000,0.11,288.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,0,10,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,0,60,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,0,300,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,0,600,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,0,1000,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,1,10,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,1,60,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,1,300,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,1,600,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,1,1000,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,2,10,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,2,60,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,2,300,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,2,600,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.01,2,1000,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,0,10,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,0,60,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,0,300,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,0,600,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,0,1000,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,1,10,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,1,60,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,1,300,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,1,600,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,1,1000,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,2,10,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,2,60,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,2,300,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,2,600,0.0,0.0
0,3,gcp,gcp-asia-east-1,24.0518,120.5161,gcp-asia-east-1-1,gcp-asia-east-1-1,KOSS,beta=0.99,2,1000,0.0,0.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,aws-ap-northeast-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.01,2,10,0.11000000000000001,68.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,aws-ap-northeast-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.01,2,60,0.11,68.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,aws-ap-northeast-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.01,2,300,0.11,68.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,aws-ap-northeast-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.01,2,600,0.11,68.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,aws-ap-northeast-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.01,2,1000,0.11,68.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,aws-ap-southeast-2-1,gcp-asia-southeast-1-1,KOSS,beta=0.99,2,10,0.18,165.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,aws-ap-southeast-2-1,gcp-asia-southeast-1-1,KOSS,beta=0.99,2,60,0.17999999999999997,165.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,aws-ap-southeast-2-1,gcp-asia-southeast-1-1,KOSS,beta=0.99,2,300,0.17999999999999994,165.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,aws-ap-southeast-2-1,gcp-asia-southeast-1-1,KOSS,beta=0.99,2,600,0.17999999999999994,165.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,aws-ap-southeast-2-1,gcp-asia-southeast-1-1,KOSS,beta=0.99,2,1000,0.17999999999999997,165.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,aws-sa-east-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.99,0,10,0.11,329.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,aws-sa-east-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.99,0,60,0.11,329.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,aws-sa-east-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.99,0,300,0.11,329.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,aws-sa-east-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.99,0,600,0.11,329.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,aws-sa-east-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.99,0,1000,0.11,329.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,gcp-asia-south-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.01,0,10,0.08,60.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,gcp-asia-south-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.01,0,60,0.08,60.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,gcp-asia-south-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.01,0,300,0.08,60.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,gcp-asia-south-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.01,0,600,0.08,60.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,gcp-asia-south-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.01,0,1000,0.08,60.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,gcp-asia-south-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.01,1,10,0.08,60.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,gcp-asia-south-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.01,1,60,0.08,60.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,gcp-asia-south-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.01,1,300,0.08,60.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,gcp-asia-south-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.01,1,600,0.08,60.0
0,3,gcp,gcp-asia-southeast-1,1.3521,103.8198,gcp-asia-south-1-1,gcp-asia-southeast-1-1,KOSS,beta=0.01,1,1000,0.08,60.0
