,job_type,cloud_provider,cluster_name,lat,lon,source_zone_id,target_zone_id,load_balance,cost_mix,source_job_type,weights_update_interval,gb_price,latency,mean_response_time,95th_response_time,99th_response_time,mean_drop_rate
0,product_page,aws,aws-sa-east-1,-23.5505,-46.6333,CLIENT,aws-sa-east-1-1,KOSS,beta=0.01,CLIENT,600,0.15,0.0,543.0,543.0,543.0,0.0
0,product_page,aws,aws-sa-east-1,-23.5505,-46.6333,CLIENT,aws-sa-east-1-1,KOSS,beta=0.01,CLIENT,800,0.15,0.0,543.0,543.0,543.0,0.0
0,product_page,aws,aws-sa-east-1,-23.5505,-46.6333,CLIENT,aws-sa-east-1-1,KOSS,beta=0.01,CLIENT,1000,0.15,0.0,543.0,543.0,543.0,0.0
0,product_page,aws,aws-sa-east-1,-23.5505,-46.6333,CLIENT,aws-sa-east-1-1,KOSS,beta=0.99,CLIENT,5,0.14732710903634547,0.0,723.0,723.0,723.0,0.0
0,product_page,aws,aws-sa-east-1,-23.5505,-46.6333,CLIENT,aws-sa-east-1-1,KOSS,beta=0.99,CLIENT,10,0.14732710903634547,0.0,723.0,723.0,723.0,0.0
0,product_page,aws,aws-sa-east-1,-23.5505,-46.6333,CLIENT,aws-sa-east-1-1,KOSS,beta=0.99,CLIENT,60,0.14732710903634547,0.0,723.0,723.0,723.0,0.0
0,product_page,aws,aws-sa-east-1,-23.5505,-46.6333,CLIENT,aws-sa-east-1-1,KOSS,beta=0.99,CLIENT,150,0.14732710903634547,0.0,723.0,723.0,723.0,0.0
0,product_page,aws,aws-sa-east-1,-23.5505,-46.6333,CLIENT,aws-sa-east-1-1,KOSS,beta=0.99,CLIENT,300,0.14732710903634547,0.0,723.0,723.0,723.0,0.0
0,product_page,aws,aws-sa-east-1,-23.5505,-46.6333,CLIENT,aws-sa-east-1-1,KOSS,beta=0.99,CLIENT,600,0.14732710903634547,0.0,723.0,723.0,723.0,0.0
0,product_page,aws,aws-sa-east-1,-23.5505,-46.6333,CLIENT,aws-sa-east-1-1,KOSS,beta=0.99,CLIENT,800,0.14732710903634547,0.0,723.0,723.0,723.0,0.0
0,product_page,aws,aws-sa-east-1,-23.5505,-46.6333,CLIENT,aws-sa-east-1-1,KOSS,beta=0.99,CLIENT,1000,0.14732710903634547,0.0,723.0,723.0,723.0,0.0
0,product_page,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,KOSS,beta=0.01,CLIENT,5,0.08333333333333331,0.0,564.0,564.0,564.0,0.0
0,product_page,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,KOSS,beta=0.01,CLIENT,10,0.08333333333333331,0.0,564.0,564.0,564.0,0.0
0,product_page,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,KOSS,beta=0.01,CLIENT,60,0.08333333333333331,0.0,564.0,564.0,564.0,0.0
0,product_page,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,KOSS,beta=0.01,CLIENT,150,0.08333333333333331,0.0,564.0,564.0,564.0,0.0
0,product_page,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,KOSS,beta=0.01,CLIENT,300,0.08333333333333331,0.0,564.0,564.0,564.0,0.0
0,product_page,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,KOSS,beta=0.01,CLIENT,600,0.08333333333333331,0.0,564.0,564.0,564.0,0.0
0,product_page,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,KOSS,beta=0.01,CLIENT,800,0.08333333333333331,0.0,564.0,564.0,564.0,0.0
0,product_page,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,KOSS,beta=0.01,CLIENT,1000,0.08333333333333331,0.0,564.0,564.0,564.0,0.0
0,product_page,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,KOSS,beta=0.99,CLIENT,5,0.06,0.0,617.0,617.0,617.0,0.0
0,product_page,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,KOSS,beta=0.99,CLIENT,10,0.06,0.0,617.0,617.0,617.0,0.0
0,product_page,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,KOSS,beta=0.99,CLIENT,60,0.06,0.0,617.0,617.0,617.0,0.0
0,product_page,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,KOSS,beta=0.99,CLIENT,150,0.06,0.0,617.0,617.0,617.0,0.0
0,product_page,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,KOSS,beta=0.99,CLIENT,300,0.06,0.0,617.0,617.0,617.0,0.0
0,product_page,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,KOSS,beta=0.99,CLIENT,600,0.06,0.0,617.0,617.0,617.0,0.0
0,product_page,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,KOSS,beta=0.99,CLIENT,800,0.06,0.0,617.0,617.0,617.0,0.0
0,product_page,aws,aws-us-east-1,37.926868,-78.024902,CLIENT,aws-us-east-1-1,KOSS,beta=0.99,CLIENT,1000,0.06,0.0,617.0,617.0,617.0,0.0
0,product_page,aws,aws-us-west-2,43.8041,-120.5542,CLIENT,aws-us-west-2-1,KOSS,beta=0.01,CLIENT,5,0.08333333333333333,0.0,540.0,540.0,540.0,0.0
0,product_page,aws,aws-us-west-2,43.8041,-120.5542,CLIENT,aws-us-west-2-1,KOSS,beta=0.01,CLIENT,10,0.08333333333333333,0.0,540.0,540.0,540.0,0.0
0,product_page,aws,aws-us-west-2,43.8041,-120.5542,CLIENT,aws-us-west-2-1,KOSS,beta=0.01,CLIENT,60,0.08333333333333333,0.0,540.0,540.0,540.0,0.0
0,product_page,aws,aws-us-west-2,43.8041,-120.5542,CLIENT,aws-us-west-2-1,KOSS,beta=0.01,CLIENT,150,0.08333333333333333,0.0,540.0,540.0,540.0,0.0
0,product_page,aws,aws-us-west-2,43.8041,-120.5542,CLIENT,aws-us-west-2-1,KOSS,beta=0.01,CLIENT,300,0.08333333333333333,0.0,540.0,540.0,540.0,0.0
0,product_page,aws,aws-us-west-2,43.8041,-120.5542,CLIENT,aws-us-west-2-1,KOSS,beta=0.01,CLIENT,600,0.08333333333333333,0.0,540.0,540.0,540.0,0.0
0,product_page,aws,aws-us-west-2,43.8041,-120.5542,CLIENT,aws-us-west-2-1,KOSS,beta=0.01,CLIENT,800,0.08333333333333333,0.0,540.0,540.0,540.0,0.0
0,product_page,aws,aws-us-west-2,43.8041,-120.5542,CLIENT,aws-us-west-2-1,KOSS,beta=0.01,CLIENT,1000,0.08333333333333333,0.0,540.0,540.0,540.0,0.0
0,product_page,aws,aws-us-west-2,43.8041,-120.5542,CLIENT,aws-us-west-2-1,KOSS,beta=0.99,CLIENT,5,0.05999999999999999,0.0,540.0,540.0,540.0,0.0
0,product_page,aws,aws-us-west-2,43.8041,-120.5542,CLIENT,aws-us-west-2-1,KOSS,beta=0.99,CLIENT,10,0.05999999999999999,0.0,540.0,540.0,540.0,0.0
0,product_page,aws,aws-us-west-2,43.8041,-120.5542,CLIENT,aws-us-west-2-1,KOSS,beta=0.99,CLIENT,60,0.05999999999999999,0.0,540.0,540.0,540.0,0.0
0,product_page,aws,aws-us-west-2,43.8041,-120.5542,CLIENT,aws-us-west-2-1,KOSS,beta=0.99,CLIENT,150,0.05999999999999999,0.0,540.0,540.0,540.0,0.0
0,product_page,aws,aws-us-west-2,43.8041,-120.5542,CLIENT,aws-us-west-2-1,KOSS,beta=0.99,CLIENT,300,0.05999999999999999,0.0,540.0,540.0,540.0,0.0
0,product_page,aws,aws-us-west-2,43.8041,-120.5542,CLIENT,aws-us-west-2-1,KOSS,beta=0.99,CLIENT,600,0.05999999999999999,0.0,540.0,540.0,540.0,0.0
0,product_page,aws,aws-us-west-2,43.8041,-120.5542,CLIENT,aws-us-west-2-1,KOSS,beta=0.99,CLIENT,800,0.05999999999999999,0.0,540.0,540.0,540.0,0.0
0,product_page,aws,aws-us-west-2,43.8041,-120.5542,CLIENT,aws-us-west-2-1,KOSS,beta=0.99,CLIENT,1000,0.05999999999999999,0.0,540.0,540.0,540.0,0.0
0,product_page,gcp,gcp-northamerica-northeast-1,45.5017,-73.5673,CLIENT,gcp-northamerica-northeast-1-1,KOSS,beta=0.01,CLIENT,5,0.049999999999999996,0.0,540.0,540.0,540.0,0.0
0,product_page,gcp,gcp-northamerica-northeast-1,45.5017,-73.5673,CLIENT,gcp-northamerica-northeast-1-1,KOSS,beta=0.01,CLIENT,10,0.049999999999999996,0.0,540.0,540.0,540.0,0.0
0,product_page,gcp,gcp-northamerica-northeast-1,45.5017,-73.5673,CLIENT,gcp-northamerica-northeast-1-1,KOSS,beta=0.01,CLIENT,60,0.049999999999999996,0.0,540.0,540.0,540.0,0.0
